0.829598,0.634075,-2.81473;0.650737,0.776491,-0.104527;0.30985,0.748391,-0.119364;0.0851904,0.624372,-0.12369;-0.0229766,0.511816,-0.105118;0.230634,0.525012,-0.0372562;0.0910678,0.422673,-0.160341;0.255936,0.508438,-0.21405;0.36469,0.571874,-0.230904;0.34044,0.408194,-0.0322566;0.19148,0.325484,-0.188716;0.403814,0.465858,-0.218878;0.510221,0.528968,-0.197351;0.468718,0.327347,-0.0494806;0.342444,0.246357,-0.219733;0.532494,0.407143,-0.179101;0.638041,0.47817,-0.10323;0.609641,0.248762,-0.0732039;0.515921,0.199787,-0.193165;0.645947,0.324597,-0.15924;0.719635,0.398125,-0.101774;
0.620692,0.785651,-1.80806;0.411553,0.715377,-0.0448288;0.213648,0.512394,-0.0502032;0.179211,0.325194,-0.0681144;0.256352,0.211188,-0.0688697;0.225638,0.346772,0.054492;0.174936,0.17999,-0.0421779;0.262683,0.300843,-0.0963265;0.307631,0.384028,-0.114433;0.376391,0.306329,0.0357828;0.357767,0.157107,-0.0610355;0.423004,0.324639,-0.0888124;0.420873,0.401128,-0.0773413;0.535132,0.286405,-0.00390481;0.520004,0.145556,-0.102316;0.555675,0.314347,-0.0747187;0.545795,0.397205,-0.0235373;0.69335,0.288937,-0.0495092;0.679254,0.166578,-0.100277;0.685727,0.280653,-0.0623513;0.678623,0.353426,-0.0151208;
0.549504,0.81748,-1.8634;0.351469,0.692799,-0.0407363;0.211565,0.459343,-0.0525089;0.241636,0.28102,-0.0799935;0.352422,0.182943,-0.0941298;0.297538,0.278369,0.0548587;0.271132,0.111376,-0.0635324;0.321329,0.228257,-0.133589;0.355892,0.323892,-0.157307;0.455771,0.278513,0.026254;0.467605,0.130844,-0.0921592;0.473049,0.301354,-0.12925;0.461663,0.377268,-0.117504;0.615175,0.304939,-0.0253227;0.629516,0.175765,-0.139487;0.602733,0.345946,-0.11476;0.577686,0.414449,-0.0605513;0.773363,0.355832,-0.0823507;0.777477,0.239812,-0.132245;0.739921,0.356515,-0.0866517;0.718078,0.4158,-0.0322894;
0.730793,0.758558,-1.9799;0.480631,0.732846,-0.0498907;0.23337,0.588099,-0.0639781;0.160293,0.418207,-0.0930385;0.172509,0.274672,-0.10632;0.177581,0.366453,0.0767428;0.106757,0.249261,-0.0531114;0.205079,0.349103,-0.130954;0.27454,0.436879,-0.156184;0.318574,0.291734,0.0476487;0.257784,0.154866,-0.0824905;0.357232,0.317505,-0.123998;0.401916,0.39603,-0.107197;0.478054,0.244962,-0.0085187;0.446591,0.141247,-0.137232;0.509758,0.317844,-0.111592;0.52164,0.392786,-0.0485168;0.649464,0.224304,-0.070771;0.605791,0.126721,-0.124441;0.63508,0.255589,-0.0715333;0.641881,0.317178,-0.00701084;
0.473235,0.893214,-2.31723;0.309863,0.70194,-0.0443129;0.244954,0.41515,-0.0587695;0.308976,0.213192,-0.0914687;0.435477,0.13008,-0.10824;0.367686,0.224171,0.0747849;0.396778,0.0535355,-0.0472757;0.385806,0.20251,-0.119117;0.388618,0.306865,-0.14506;0.525517,0.267084,0.0424108;0.581545,0.101229,-0.0874163;0.521892,0.282363,-0.125893;0.501179,0.371245,-0.10931;0.680588,0.336782,-0.0151914;0.716904,0.206271,-0.14452;0.624588,0.377211,-0.117019;0.592377,0.455421,-0.0544522;0.830464,0.431093,-0.0786431;0.850061,0.301284,-0.133526;0.764569,0.416756,-0.0814299;0.733769,0.485854,-0.0198333;
0.79324,0.704603,-2.39578;0.55697,0.742937,-0.0392601;0.271436,0.657643,-0.045334;0.13942,0.514073,-0.0687489;0.0991133,0.37942,-0.0795689;0.177359,0.430242,0.079366;0.0772407,0.334991,-0.0470677;0.185261,0.427356,-0.124461;0.273991,0.498011,-0.152731;0.28772,0.331656,0.0413651;0.173416,0.216795,-0.0862762;0.301131,0.367785,-0.125716;0.366892,0.431987,-0.110004;0.428146,0.253791,-0.02311;0.354273,0.164005,-0.152162;0.453605,0.331561,-0.131226;0.482799,0.397016,-0.0747754;0.593097,0.19763,-0.0925931;0.500607,0.121521,-0.150512;0.5628,0.248548,-0.102278;0.587936,0.305969,-0.0441296;
0.35076,0.86294,-2.49128;0.25442,0.637839,-0.0309494;0.269356,0.363576,-0.0463789;0.391181,0.203516,-0.0818929;0.542363,0.139238,-0.104413;0.472925,0.191525,0.0768033;0.535618,0.0582156,-0.0487346;0.475533,0.172814,-0.125486;0.428933,0.268633,-0.154045;0.608577,0.268747,0.032931;0.690298,0.126987,-0.0964615;0.578132,0.287248,-0.135975;0.537464,0.371004,-0.120672;0.734617,0.376754,-0.0352003;0.791082,0.276628,-0.163274;0.651767,0.416215,-0.13598;0.603699,0.470896,-0.0751202;0.845934,0.512076,-0.107792;0.894733,0.391712,-0.158873;0.778191,0.483323,-0.100652;0.731036,0.532631,-0.0355516;
0.851779,0.613386,-1.3248;0.634954,0.707318,-0.0389979;0.335679,0.698471,-0.0518023;0.164071,0.602175,-0.0768318;0.0808525,0.478647,-0.0975967;0.15956,0.498861,0.0413808;-0.0118197,0.437719,-0.0338467;-0.109365,0.407611,-0.0823467;-0.1827,0.388985,-0.112316;0.249822,0.371456,0.00788945;0.117413,0.303462,-0.11235;0.258052,0.411023,-0.139224;0.342705,0.462478,-0.119294;0.367584,0.261027,-0.0424838;0.263138,0.218454,-0.163399;0.38638,0.343103,-0.129512;0.45059,0.390744,-0.0687352;0.511216,0.164519,-0.0976958;0.390352,0.119753,-0.155425;0.464379,0.224173,-0.105588;0.515589,0.27368,-0.0498264;
0.499973,0.823186,-2.18573;0.326517,0.748927,-0.103787;0.212163,0.486413,-0.140134;0.311931,0.243242,-0.170493;0.504241,0.14634,-0.176441;0.319597,0.268409,-0.00122086;0.330079,0.0948623,-0.146049;0.321257,0.228415,-0.21463;0.332936,0.33228,-0.235544;0.509555,0.285116,0.00886096;0.541208,0.120174,-0.147583;0.493596,0.370581,-0.16217;0.491155,0.485418,-0.121627;0.669371,0.335975,-0.0106122;0.712441,0.186654,-0.192556;0.621674,0.416696,-0.141074;0.596677,0.537359,-0.049178;0.847333,0.420731,-0.0362014;0.854161,0.284656,-0.165854;0.764425,0.445435,-0.133074;0.726766,0.541832,-0.0697591;
0.410278,0.825853,-2.71812;0.273785,0.674285,-0.112429;0.250311,0.428,-0.152214;0.397103,0.226692,-0.190243;0.604346,0.147741,-0.200946;0.383853,0.197122,0.045675;0.447954,0.0564681,-0.112539;0.40036,0.209728,-0.191453;0.375388,0.319505,-0.213365;0.561507,0.26269,0.0479403;0.651353,0.107245,-0.121049;0.535698,0.355918,-0.148859;0.500845,0.468974,-0.110654;0.708562,0.354362,0.0146274;0.798398,0.229189,-0.17792;0.636832,0.453254,-0.126436;0.584395,0.566728,-0.0268908;0.860666,0.492758,-0.0278293;0.92043,0.366287,-0.148566;0.783155,0.509881,-0.103344;0.713874,0.593067,-0.0294263;
0.315847,0.793761,-2.81392;0.225271,0.622336,-0.126222;0.27508,0.36365,-0.181403;0.475447,0.201894,-0.233201;0.710194,0.183362,-0.259113;0.484581,0.181173,-0.00155022;0.601359,0.0512807,-0.153807;0.500199,0.20512,-0.221831;0.447628,0.313755,-0.23898;0.631336,0.28507,0.00603058;0.785532,0.16454,-0.168184;0.592514,0.375417,-0.197458;0.515971,0.483975,-0.159085;0.752983,0.411902,-0.018364;0.88206,0.311475,-0.221047;0.655606,0.492624,-0.184157;0.562397,0.59237,-0.0910497;0.856852,0.574307,-0.0502118;0.95797,0.466588,-0.182784;0.776347,0.570081,-0.148271;0.678244,0.638318,-0.0793177;
0.377589,0.708998,-2.74429;0.631216,0.636904,-0.0971756;0.846473,0.443231,-0.136519;0.828964,0.233688,-0.172991;0.642117,0.142845,-0.197963;0.767654,0.251072,-0.0137915;0.83784,0.129989,-0.134653;0.777586,0.287167,-0.205927;0.728285,0.390776,-0.238021;0.600333,0.220981,-0.0113565;0.652133,0.0991153,-0.130995;0.620803,0.297376,-0.162971;0.604873,0.410596,-0.15634;0.432249,0.223862,-0.0314577;0.473484,0.0951184,-0.171558;0.468463,0.298586,-0.149643;0.454976,0.423341,-0.0976748;0.251096,0.253406,-0.057135;0.308838,0.153848,-0.149227;0.32528,0.307283,-0.120891;0.317996,0.410536,-0.0753553;
0.232709,0.810553,-2.73728;0.547843,0.727514,-0.0665701;0.820343,0.550068,-0.0813202;0.897134,0.336539,-0.110669;0.771789,0.189507,-0.124878;0.835448,0.342303,0.0868473;0.937475,0.17476,-0.0349758;0.855776,0.316172,-0.116899;0.796679,0.421366,-0.150589;0.679466,0.28333,0.0698179;0.766648,0.110577,-0.061623;0.692349,0.293741,-0.114607;0.65306,0.416709,-0.107823;0.511676,0.253442,0.0267745;0.596685,0.0947229,-0.114107;0.537575,0.292534,-0.0936186;0.493048,0.418644,-0.0319352;0.321336,0.247029,-0.0227746;0.416002,0.136748,-0.103156;0.387834,0.278659,-0.0633723;0.356443,0.375657,-0.00367871;
0.440282,0.866745,-2.56243;0.679685,0.663642,-0.0792111;0.822826,0.403547,-0.102765;0.758395,0.182514,-0.135734;0.554014,0.118738,-0.153601;0.718042,0.235753,0.0733741;0.736287,0.0779122,-0.0452345;0.72639,0.231806,-0.125441;0.710819,0.327028,-0.164152;0.537735,0.24041,0.0640197;0.531885,0.0897498,-0.0632987;0.568941,0.276588,-0.113258;0.592505,0.372849,-0.111915;0.361616,0.276356,0.0277647;0.360736,0.129017,-0.119455;0.423552,0.322151,-0.104149;0.446515,0.43719,-0.0496646;0.182237,0.34045,-0.014776;0.211634,0.220116,-0.106313;0.276205,0.360991,-0.0758612;0.297322,0.457448,-0.024758;
0.17169,0.754785,-2.49781;0.500144,0.725081,-0.0610004;0.803233,0.611125,-0.0749421;0.915946,0.423894,-0.106108;0.863081,0.254819,-0.123302;0.879189,0.391118,0.105976;1.035,0.248935,-0.0105261;0.927425,0.356026,-0.0979935;0.825586,0.461453,-0.134066;0.742939,0.308148,0.0899639;0.877557,0.171057,-0.026902;0.755448,0.317616,-0.08639;0.66679,0.442338,-0.0879978;0.586309,0.247939,0.0470869;0.715145,0.127614,-0.0766813;0.601155,0.286733,-0.0668438;0.509418,0.409451,-0.016818;0.397125,0.210949,-0.00296776;0.532732,0.125243,-0.0727692;0.465617,0.249321,-0.0381569;0.396235,0.346446,0.0156388;
-0.0325133,0.89645,-2.75126;0.233815,0.913176,-0.100013;0.545522,0.795663,-0.275001;0.76432,0.617937,-0.454426;0.856517,0.472084,-0.651173;0.500189,0.813584,-0.420672;0.735154,0.498122,-0.622952;0.8272,0.308086,-0.760383;0.828596,0.207541,-0.850651;0.343965,0.733029,-0.456882;0.577603,0.420043,-0.603268;0.688516,0.232675,-0.633676;0.675616,0.155314,-0.675617;0.17344,0.659553,-0.48326;0.383096,0.361806,-0.617562;0.495986,0.210175,-0.583074;0.505177,0.174624,-0.563592;-0.0030509,0.581296,-0.517457;0.154311,0.326371,-0.573758;0.262295,0.221968,-0.503734;0.301938,0.204324,-0.463172;
0.668157,0.904024,-2.40731;0.778914,0.583341,-0.0613257;0.778594,0.271658,-0.0781037;0.601048,0.150191,-0.106795;0.43346,0.111858,-0.121292;0.471176,0.187531,0.0558791;0.385468,0.0375419,-0.0637136;0.499478,0.186196,-0.141831;0.584988,0.307254,-0.170723;0.331019,0.295539,0.041923;0.238087,0.132777,-0.0801354;0.405793,0.299753,-0.122817;0.508832,0.411186,-0.113237;0.220871,0.424503,0.00552992;0.141128,0.272656,-0.126509;0.327885,0.415632,-0.10306;0.438595,0.521085,-0.0426256;0.137412,0.589568,-0.0359584;0.0761162,0.424575,-0.113692;0.232507,0.502174,-0.0700085;0.330605,0.579757,-0.00841084;
0.424556,0.921079,-1.4582;0.708316,0.77772,-0.0564247;0.902062,0.555777,-0.0841441;0.84196,0.320891,-0.117404;0.641658,0.221034,-0.135634;0.741359,0.309655,0.0129131;0.783386,0.102213,-0.0887662;0.756095,0.288672,-0.15172;0.730768,0.415306,-0.178656;0.558714,0.28119,-0.0111555;0.599955,0.0622014,-0.115345;0.605667,0.31508,-0.147936;0.589402,0.445688,-0.142144;0.379247,0.289345,-0.0511831;0.414787,0.0758165,-0.161614;0.451356,0.335222,-0.129422;0.445582,0.469069,-0.0743359;0.190982,0.332311,-0.0949706;0.246219,0.158822,-0.157111;0.300814,0.323228,-0.107816;0.303719,0.432042,-0.0512721;
0.437367,0.922157,4.42877;0.7868,0.769817,-0.0560826;0.91828,0.474484,-0.0772322;0.802159,0.225062,-0.104392;0.555662,0.190757,-0.117016;0.729101,0.256649,0.0122666;0.682378,0.0463216,-0.102059;0.673884,0.260422,-0.182632;0.69211,0.382478,-0.2272;0.537249,0.261482,-0.0148028;0.498931,0.0451042,-0.13484;0.535877,0.310861,-0.17707;0.550116,0.440198,-0.177928;0.35579,0.295166,-0.0600549;0.330475,0.0990511,-0.175186;0.40042,0.351198,-0.150318;0.424578,0.486091,-0.100648;0.178307,0.362975,-0.110776;0.193844,0.211283,-0.181193;0.259145,0.373391,-0.146904;0.277293,0.48089,-0.101196;
0.544355,0.980935,4.97249;0.855231,0.718964,-0.0757748;0.926266,0.378511,-0.109557;0.741609,0.150642,-0.148523;0.460172,0.182589,-0.174374;0.722155,0.201877,0.0196201;0.58923,0.0360891,-0.0807485;0.615162,0.23362,-0.156079;0.6579,0.357185,-0.199402;0.514652,0.252602,-0.00585212;0.370277,0.0829387,-0.124823;0.473764,0.307713,-0.183032;0.528035,0.443875,-0.194537;0.32761,0.337485,-0.049648;0.218819,0.173159,-0.171914;0.361131,0.388332,-0.17868;0.429132,0.518729,-0.146897;0.164787,0.460111,-0.100093;0.127572,0.326848,-0.171214;0.23428,0.455227,-0.151188;0.290091,0.553089,-0.115245;
0.361133,0.920394,-2.2582;0.61056,0.876266,-0.132322;0.799792,0.790449,-0.285042;0.869875,0.631117,-0.419896;0.868771,0.458779,-0.562971;0.597061,0.91465,-0.392037;0.616523,0.721277,-0.498524;0.615843,0.567603,-0.562097;0.625664,0.435673,-0.601391;0.355984,0.90205,-0.389643;0.340701,0.675071,-0.507893;0.352749,0.494456,-0.55664;0.369088,0.369022,-0.593048;0.150573,0.879663,-0.37115;0.105844,0.718017,-0.458313;0.0991104,0.612537,-0.467864;0.111209,0.524698,-0.474623;0.00661914,0.848669,-0.359514;-0.0831588,0.751491,-0.422279;-0.117859,0.706084,-0.404857;-0.125988,0.66993,-0.389344;
0.350485,0.243006,-1.04422;0.294495,0.330862,-0.0553965;0.254971,0.414062,-0.112883;0.25264,0.471028,-0.166011;0.283291,0.510479,-0.218261;0.0711881,0.376429,-0.12332;0.140389,0.473809,-0.202863;0.236138,0.503755,-0.248677;0.28879,0.519749,-0.269557;0.106852,0.29902,-0.133229;0.229485,0.397738,-0.200814;0.332802,0.440094,-0.219931;0.375209,0.466614,-0.225528;0.172804,0.229075,-0.14543;0.301834,0.329562,-0.203924;0.38752,0.363221,-0.193538;0.423744,0.38158,-0.177471;0.248244,0.170039,-0.162454;0.353772,0.246316,-0.196413;0.414161,0.280017,-0.174525;0.440957,0.297354,-0.148419;
0.447752,0.520069,-6.2106;0.697197,0.544062,-0.181877;0.866987,0.414252,-0.254718;0.869648,0.252577,-0.294753;0.821895,0.119346,-0.314454;0.704285,0.269259,-0.219798;0.666826,0.218434,-0.344433;0.675035,0.318046,-0.390014;0.675153,0.317619,-0.414185;0.518306,0.264796,-0.171836;0.487435,0.301977,-0.304372;0.527708,0.399102,-0.316921;0.527072,0.346912,-0.31356;0.363523,0.29245,-0.144741;0.327881,0.352228,-0.267726;0.389381,0.424721,-0.226609;0.410877,0.357181,-0.185078;0.227962,0.325281,-0.132575;0.187536,0.372766,-0.219936;0.231532,0.422178,-0.20652;0.259299,0.370832,-0.1858;
0.276697,0.709587,-2.59437;0.54444,0.784684,-0.150955;0.824399,0.586173,-0.186903;0.92827,0.335228,-0.203859;0.944529,0.179257,-0.19138;0.721338,0.351754,-0.0527367;0.779312,0.212982,-0.176408;0.700164,0.394425,-0.196798;0.678016,0.425317,-0.189934;0.549904,0.308263,-0.0143869;0.61203,0.193714,-0.160438;0.533444,0.439597,-0.153;0.51697,0.426129,-0.107639;0.397584,0.284125,-0.0088694;0.431959,0.210225,-0.164098;0.376029,0.441991,-0.105786;0.361682,0.432893,-0.0282831;0.246687,0.256835,-0.0143336;0.276819,0.194348,-0.0898958;0.245381,0.381633,-0.0431187;0.237939,0.406519,0.0110823;
0.451782,0.614273,-1.48475;0.683208,0.543966,-0.157235;0.821899,0.333949,-0.219947;0.787162,0.163632,-0.262569;0.675519,0.104332,-0.282896;0.594134,0.217327,-0.121256;0.589083,0.177063,-0.24453;0.613316,0.314601,-0.286132;0.601521,0.310046,-0.304323;0.436051,0.252014,-0.0875004;0.441502,0.263626,-0.221639;0.491893,0.412818,-0.224621;0.478683,0.37753,-0.202505;0.306019,0.31282,-0.0808866;0.298583,0.3674,-0.202613;0.363448,0.477365,-0.158867;0.356269,0.426116,-0.109459;0.183306,0.37475,-0.0888592;0.168836,0.439782,-0.154911;0.218961,0.51615,-0.132922;0.222945,0.473365,-0.10593;
0.309821,0.556406,-1.86124;0.524384,0.661156,-0.134323;0.809387,0.598199,-0.175828;0.941073,0.456752,-0.201834;0.995753,0.340571,-0.199921;0.770401,0.365647,-0.057493;0.822424,0.317598,-0.173168;0.722105,0.459148,-0.20338;0.730036,0.443951,-0.215811;0.634866,0.288057,-0.0321307;0.672717,0.24816,-0.173373;0.562351,0.435923,-0.166818;0.582636,0.416986,-0.132445;0.499669,0.240499,-0.0368224;0.491932,0.224437,-0.169768;0.414667,0.400007,-0.107452;0.446983,0.37885,-0.0419496;0.366967,0.194318,-0.0545593;0.330693,0.2069,-0.120839;0.283253,0.339019,-0.0852936;0.322473,0.331592,-0.0492243;
0.458599,0.5783,-9.15758;0.661325,0.489364,-0.182661;0.751885,0.279288,-0.251358;0.691359,0.119763,-0.289139;0.569636,0.0464332,-0.305505;0.50392,0.19808,-0.171515;0.488498,0.205131,-0.283801;0.537118,0.297372,-0.325408;0.526383,0.282887,-0.346776;0.359151,0.275887,-0.120898;0.378422,0.336029,-0.236518;0.455083,0.417961,-0.242845;0.427753,0.370731,-0.233769;0.250914,0.370526,-0.0951711;0.272956,0.446667,-0.201882;0.344987,0.494215,-0.165359;0.312272,0.424019,-0.128483;0.153341,0.459519,-0.0860943;0.165877,0.528701,-0.154867;0.225209,0.562742,-0.142274;0.213172,0.509133,-0.124682;
0.609519,0.386168,5.67184;0.654477,0.515278,-0.173672;0.695204,0.573695,-0.284888;0.634785,0.54389,-0.360813;0.562826,0.466861,-0.431942;0.750555,0.396044,-0.315038;0.607971,0.531008,-0.441437;0.641615,0.520988,-0.518466;0.720199,0.463528,-0.575098;0.670801,0.293658,-0.268775;0.506519,0.46116,-0.369328;0.562241,0.451757,-0.386377;0.657004,0.385769,-0.406791;0.588983,0.228368,-0.229544;0.439903,0.368138,-0.312939;0.502299,0.384191,-0.272585;0.612498,0.338616,-0.245027;0.509417,0.174065,-0.207002;0.396789,0.27104,-0.278545;0.440562,0.286124,-0.272297;0.539688,0.25055,-0.262782;
0.44887,0.523914,-4.80761;0.603298,0.401597,-0.165091;0.647003,0.204232,-0.234521;0.580252,0.088162,-0.274564;0.467676,0.0561063,-0.299907;0.411655,0.20577,-0.195968;0.448085,0.250777,-0.298725;0.4834,0.276019,-0.346983;0.449751,0.242939,-0.377512;0.293803,0.316993,-0.152127;0.380709,0.407967,-0.251302;0.428217,0.415046,-0.261648;0.379034,0.364674,-0.266313;0.218565,0.430758,-0.126383;0.288645,0.525948,-0.217472;0.34103,0.517536,-0.182649;0.297573,0.449728,-0.15364;0.156895,0.540162,-0.11622;0.191235,0.607706,-0.180903;0.228658,0.603198,-0.168561;0.202704,0.547576,-0.15465;
0.179072,0.859594,-1.99376;0.422184,0.745457,-0.125286;0.67345,0.539747,-0.128746;0.764014,0.319151,-0.126182;0.714525,0.153576,-0.0939438;0.799042,0.435895,0.0964924;0.932849,0.242389,-0.00623257;0.849612,0.370755,-0.062565;0.781988,0.456112,-0.0745389;0.651448,0.389012,0.128735;0.738171,0.169561,0.0120646;0.659299,0.32694,-0.0359396;0.631075,0.421644,-0.0192358;0.505179,0.370697,0.126771;0.520871,0.227012,-0.00197639;0.467802,0.396732,-0.00472636;0.459285,0.474727,0.0442641;0.356795,0.370139,0.114106;0.390629,0.284481,0.0479292;0.36196,0.412028,0.0686558;0.366516,0.489939,0.113714;
0.110149,0.733777,-2.14117;0.410639,0.704038,-0.100341;0.695809,0.557556,-0.109086;0.827724,0.367059,-0.11758;0.797266,0.218727,-0.0972911;0.821302,0.479304,0.0820865;0.922737,0.29059,-0.0387978;0.806637,0.402286,-0.108413;0.741402,0.485159,-0.127374;0.69199,0.419539,0.097975;0.772092,0.23891,-0.0398082;0.655013,0.391008,-0.0984437;0.597949,0.470509,-0.0880129;0.551683,0.381972,0.0847838;0.596001,0.239587,-0.0600933;0.50258,0.39774,-0.0574661;0.466189,0.469078,-0.00288907;0.40289,0.362739,0.0637771;0.448749,0.279818,-0.0175429;0.39054,0.399308,0.00428835;0.367664,0.468935,0.0547478;
0.0431641,0.614587,-1.98611;0.343342,0.671236,-0.0995792;0.680679,0.601966,-0.101423;0.881209,0.443675,-0.103715;0.883266,0.278253,-0.0786305;0.816712,0.575072,0.0984258;0.979278,0.435342,-0.0195372;0.840603,0.511092,-0.0894911;0.749575,0.557857,-0.110977;0.721444,0.474366,0.111907;0.858015,0.327845,-0.0269529;0.706689,0.448489,-0.0903806;0.632724,0.50412,-0.0836222;0.602014,0.392936,0.0952723;0.692845,0.272049,-0.061839;0.544702,0.404498,-0.0660734;0.482466,0.454851,-0.0135557;0.462521,0.324823,0.0717035;0.526038,0.275226,-0.0254758;0.422331,0.376512,-0.0128961;0.377185,0.427162,0.0323295;
0.696589,0.83839,-5.08601;0.721355,0.639261,-0.148712;0.625039,0.357576,-0.164459;0.435628,0.204585,-0.165258;0.29383,0.148944,-0.13534;0.7048,0.209206,0.0436244;0.461403,0.0502677,-0.0697342;0.42378,0.18729,-0.129428;0.466825,0.293254,-0.136942;0.590955,0.288331,0.0858884;0.329222,0.191711,-0.0306435;0.3742,0.354693,-0.0689826;0.46611,0.413712,-0.0499168;0.478834,0.389169,0.0922766;0.254862,0.352671,-0.051857;0.338754,0.491551,-0.0780928;0.447713,0.526369,-0.0413065;0.386764,0.498716,0.0888952;0.235557,0.448603,-0.00607891;0.305038,0.546456,-0.0083967;0.388546,0.600354,0.0293836;
0.218995,0.865784,-1.88672;0.445745,0.765039,-0.126598;0.616459,0.523256,-0.141875;0.605181,0.29648,-0.148103;0.505825,0.138968,-0.121846;0.749746,0.376641,0.0401327;0.854271,0.177959,-0.0885636;0.781569,0.323661,-0.143619;0.738281,0.391461,-0.154834;0.578671,0.353209,0.0595193;0.660542,0.153287,-0.0753987;0.623756,0.322139,-0.102982;0.621928,0.388343,-0.074086;0.407084,0.363296,0.0442514;0.454076,0.216025,-0.116622;0.452826,0.406652,-0.0975964;0.44567,0.469441,-0.0323015;0.243008,0.397203,0.0197884;0.323029,0.3002,-0.0894754;0.334114,0.450372,-0.0681527;0.328137,0.519029,-0.01755;
0.0650239,0.671623,-1.26149;0.312271,0.67486,-0.114211;0.581377,0.557224,-0.139149;0.708597,0.358961,-0.162466;0.70155,0.188748,-0.15683;0.808865,0.545947,0.0675358;0.953303,0.361012,-0.0686924;0.827464,0.428514,-0.145402;0.75947,0.502263,-0.168131;0.688096,0.435048,0.0743911;0.81968,0.25792,-0.0725417;0.683182,0.360271,-0.13165;0.628433,0.419432,-0.122944;0.537085,0.357445,0.0480113;0.630562,0.236934,-0.13267;0.499425,0.371323,-0.149064;0.443613,0.434963,-0.0992165;0.371596,0.312128,0.0152231;0.454251,0.250973,-0.114089;0.366198,0.363987,-0.111999;0.311286,0.433314,-0.0669386;
0.713206,0.873539,-1.64287;0.740705,0.657698,-0.111959;0.598532,0.407754,-0.140499;0.348129,0.317186,-0.164015;0.128447,0.321645,-0.155493;0.55533,0.21657,0.0310472;0.362121,0.058953,-0.107607;0.454048,0.199423,-0.175744;0.538706,0.284725,-0.191403;0.411388,0.32234,0.0363781;0.204243,0.170201,-0.102949;0.342438,0.300177,-0.14044;0.432839,0.356632,-0.115844;0.314948,0.454854,0.0119606;0.174571,0.357851,-0.155271;0.362993,0.472539,-0.138819;0.450225,0.518585,-0.0705774;0.254437,0.601595,-0.0187155;0.185315,0.512085,-0.133089;0.342742,0.590102,-0.102457;0.428428,0.632943,-0.0398309;
0.279824,0.800575,-1.53758;0.480995,0.741493,-0.0729648;0.630819,0.582406,-0.0915224;0.630695,0.355146,-0.11006;0.624358,0.177445,-0.110052;0.707301,0.45967,0.0326897;0.766524,0.315488,-0.0667913;0.713721,0.439351,-0.112973;0.682891,0.514503,-0.124369;0.583237,0.401883,0.0363942;0.607284,0.281512,-0.0633818;0.557036,0.447769,-0.0864194;0.547945,0.488548,-0.0729916;0.458728,0.373283,0.0173289;0.476358,0.283204,-0.101974;0.438029,0.456407,-0.0804934;0.430834,0.487909,-0.0301379;0.32383,0.365705,-0.00569014;0.366547,0.293198,-0.0725137;0.348744,0.424204,-0.0402895;0.34002,0.462857,0.00615669;
0.205805,0.740537,-1.2081;0.428413,0.727597,-0.0763198;0.605949,0.605251,-0.0948113;0.662584,0.382244,-0.114505;0.685038,0.214429,-0.114357;0.706939,0.514299,0.0429715;0.813161,0.358668,-0.0637936;0.732336,0.448626,-0.116804;0.685697,0.519352,-0.129299;0.599423,0.424765,0.0435516;0.687607,0.252351,-0.0603914;0.611288,0.351346,-0.0955001;0.594414,0.385989,-0.0860722;0.4822,0.369401,0.0200452;0.52881,0.272983,-0.109107;0.451395,0.419986,-0.103319;0.442024,0.460177,-0.0567229;0.35098,0.33122,-0.00728407;0.404601,0.267053,-0.0819283;0.361646,0.38306,-0.055516;0.352929,0.425272,-0.00946554;
0.361125,0.840452,-1.22707;0.533558,0.742878,-0.068234;0.655132,0.546002,-0.0854279;0.607978,0.327173,-0.101271;0.543014,0.188892,-0.0960176;0.690473,0.433026,0.0143807;0.719196,0.248923,-0.0836948;0.682333,0.386431,-0.124356;0.664921,0.460271,-0.13298;0.559984,0.405086,0.0153442;0.559938,0.280485,-0.0782921;0.538813,0.454394,-0.0951957;0.539526,0.475816,-0.0831427;0.434522,0.409296,-0.00446367;0.435473,0.310427,-0.115241;0.431299,0.486521,-0.0902791;0.435564,0.50505,-0.0433007;0.300874,0.43126,-0.0282985;0.327645,0.360844,-0.0878507;0.337409,0.478538,-0.0552032;0.339284,0.497747,-0.0125479;
0.174071,0.635214,-7.38653;0.377668,0.688979,-0.0851419;0.582137,0.633759,-0.114966;0.684294,0.441302,-0.141158;0.744342,0.280612,-0.154162;0.717066,0.513473,-0.0113963;0.883868,0.32335,-0.105481;0.905365,0.235291,-0.15856;0.893109,0.188721,-0.181192;0.627908,0.414869,-0.0103328;0.730215,0.307212,-0.124323;0.6216,0.40873,-0.163036;0.576097,0.471136,-0.156842;0.525997,0.340282,-0.0273642;0.578406,0.282897,-0.15593;0.47989,0.397713,-0.149569;0.464166,0.434845,-0.108198;0.405842,0.274608,-0.0500723;0.459324,0.244046,-0.127075;0.399962,0.343618,-0.102374;0.38534,0.370768,-0.0617274;
